Lost Horizon	https://web.archive.org/web/20190903025235/http://thebestnotes.com/booknotes/Lost_Horizon_Hilton/Lost_Horizon_Study_Guide01.html
The Lovely Bones	https://web.archive.org/web/20190903025235/http://thebestnotes.com/booknotes/Lovely_Bones_Sebold/Lovely_Bones_Study_Guide01.html
A Man For All Seasons	https://web.archive.org/web/20190903025231/http://thebestnotes.com/booknotes/Man_For_All_Seasons/Man_For_All_Seasons01.html
The Martian Chronicles	https://web.archive.org/web/20190903025231/http://thebestnotes.com/booknotes/Martian_Chronicles/Martian_Chronicles01.html
The Member of the Wedding	https://web.archive.org/web/20190903025231/http://thebestnotes.com/booknotes/Member_Of_The_Wedding/Member_Of_The_Wedding_Study_Guide01.html
Mockingjay	https://web.archive.org/web/20190903025231/http://thebestnotes.com/booknotes/mockingjay/Mockingjay-Summary-01.html
Monster	https://web.archive.org/web/20190903025231/http://thebestnotes.com/booknotes/Monster_Myers/Monster_Study_Guide_Summary01.html
Mountains Beyond Mountains	https://web.archive.org/web/20190903025231/http://thebestnotes.com/booknotes/Mountains_Beyond_Mountains_Summary/Mountains_Beyond_Mountains01.html
Native Son	https://web.archive.org/web/20190903025234/http://thebestnotes.com/booknotes/Native_Son_Wright/Native_Son_Study_Guide01.html
Nectar in a Sieve	https://web.archive.org/web/20190903025234/http://thebestnotes.com/booknotes/Nectar_Markandaya/Nectar_In_A_Sieve01.html
Nickel and Dimed	https://web.archive.org/web/20190903025234/http://thebestnotes.com/booknotes/Nickel_And_Dimed/Nickel_And_Dimed01.html
No Promises in the Wind	https://web.archive.org/web/20190903025234/http://thebestnotes.com/booknotes/no-promises/No-Promises-in-the-Wind-Summary-01.html
The Notebook	https://web.archive.org/web/20190903025234/http://www.thebestnotes.com/booknotes/Notebook_Sparks/Notebook_Study_Guide_Sparks01.html
Oedipus Rex or Oedipus the King	https://web.archive.org/web/20190903025239/http://thebestnotes.com/booknotes/Oedipus_The_King/Oedipus_Rex01.html
Of Mice and Men	https://web.archive.org/web/20190903025239/http://thebestnotes.com/booknotes/Of_Mice_And_Men_Steinbeck/Of_Mice_And_Men_Study_Guide01.html
Our Town	https://web.archive.org/web/20190903025239/http://thebestnotes.com/booknotes/Our_Town_Wilder/Our_Town01.html
The Outsiders	https://web.archive.org/web/20190903025239/http://thebestnotes.com/booknotes/Outsiders_Hinton/The_Outsiders_Study_Guide01.html
Peace Like a River	https://web.archive.org/web/20190903025227/http://thebestnotes.com/booknotes/Peace_Like_A_River_Enger/Peace_Like_A_River_Summary01.html
The Picture of Dorian Gray	https://web.archive.org/web/20190903025227/http://thebestnotes.com/booknotes/Picture_Dorian_Gray/Picture_Of_Dorian_Gray01.html
The Pigman	https://web.archive.org/web/20190903025227/http://thebestnotes.com/booknotes/Pigman_Zindel/Pigman_Study_Guide_Summary01.html
The Poisonwood Bible	https://web.archive.org/web/20190903025227/http://thebestnotes.com/booknotes/Poisonwood_Bible_Kingsolver/Poisonwood-Bible-Study-Guide-Summary01.html
Pride and Prejudice	https://web.archive.org/web/20190903025227/http://thebestnotes.com/booknotes/Pride_And_Prejudice_Austen/Pride_And_Prejudice_Study_Guide01.html
The Prince of Tides	https://web.archive.org/web/20190903025227/http://thebestnotes.com/booknotes/Prince_Of_Tides_Conroy/Prince_Of_Tides_Study_Guide01.html
Roll of Thunder, Hear My Cry	https://web.archive.org/web/20190903025231/http://thebestnotes.com/booknotes/Roll_Of_Thunder/Roll_Of_Thunder_Hear_My_Cry01.html
Romeo and Juliet	https://web.archive.org/web/20190903025231/http://thebestnotes.com/booknotes/Romeo_And_Juliet_Shakespeare/Romeo_And_Juliet_Study_Guide01.html
Rosencrantz and Guildenstern	https://web.archive.org/web/20190903025231/http://thebestnotes.com/booknotes/Rosencrantz_Guildenstern_Stoppard/Rosencrantz_Guildenstern_Are_Dead_Study_Guide01.html
The Secret Life of Bees	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Secret_Life_Of_Bees/Secret_Life_Of_Bees01.html
Shane	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Shane_Schaefer/Shane_Study_Guide_Summary01.html
Silent Spring	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Silent_Spring/Silent_Spring_Rachel_Carson01.html
The Sisterhood of the Traveling Pants	https://web.archive.org/web/20190903025224/http://www.thebestnotes.com/booknotes/Sisterhood_Of_The_Traveling_Pants_Ann_Brashares/SisterhoodOfTheTravelingPants01.html
Slaughterhouse Five	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Slaughterhouse_Five_Vonnegut/Slaughterhouse_5_Study_Guide01.html
Snow In August	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/snow-in-august/snow-in-august-summary-01.html
Something Wicked This Way Comes	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Something_Wicked_This_Way_Comes/Something_Wicked_Summary01.html
Song of Solomon	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Song_Of_Solomon_Morrison/Song_Of_Solomon_Study_Guide01.html
Sounder	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Sounder_Armstrong/Sounder_Study_Guide01.html
Speak	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Speak_Halse_Anderson/Speak_Study_Guide01.html
The Spirit Catches You and You Fall Down	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Spirit_Catches_You_Fadiman/The_Spirit_Catches_You_Study_Guide01.html
Stargirl	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Stargirl_Spinelli/Stargirl_Study_Guide01.html
The Stranger	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Stranger_Camus/The_Stranger_Study_Guide01.html
Sula	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Sula_Toni_Morrison/Sula_Study_Guide01.html
Summer of My German Soldier	https://web.archive.org/web/20190903025224/http://thebestnotes.com/booknotes/Summer_Of_My_German_Soldier/Summer_Of_My_German_Soldier01.html
A Tale of Two Cities	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Tale_Of_Two_Cities_Dickens/A_Tale_Of_Two_Cities_Study_Guide01.html
Tangerine	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Tangerine_Edward_Bloor/Tangerine_Study_Guide01.html
There Are No Children Here	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/There_Are_No_Children_Here_Kotlowitz/There_Are_No_Children_Here_Summary01.html
Things Fall Apart	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Things_Fall_Apart/Things_Fall_Apart01.html
The Things They Carried	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Things_They_Carried_OBrien/The_Things_They_Carried_Study_Guide01.html
A Thousand Splendid Suns	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Thousand_Splendid_Suns_Hosseini/Thousand_Splendid_Suns_Study_Guide01.html
Three Cups of Tea	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Three_Cups_Of_Tea_Mortenson/Three_Cups_Of_Tea_Summary01.html
The Time Machine	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Time_Machine/Time_Machine01.html
Three Cups of Tea	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Three_Cups_Of_Tea_Mortenson/Three_Cups_Of_Tea_Summary01.html
To Kill a Mockingbird	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/To_Kill_A_Mockingbird_Lee/To_Kill_A_Mockingbird_Study_Guide01.html
The Sisterhood of the Traveling Pants	https://web.archive.org/web/20190903025221/http://www.thebestnotes.com/booknotes/Sisterhood_Of_The_Traveling_Pants_Ann_Brashares/SisterhoodOfTheTravelingPants01.html
Treasure Island	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Treasure_Island/Treasure_Island01.html
The Trial	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Trial_Kafka/Trial_Study_Guide01.html
Tuck Everlasting	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Tuck_Everlasting/Tuck_Everlasting01.html
Tuesdays With Morrie	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Tuesdays_With_Morrie_Albom/Tuesdays_With_Morrie_Study_Guide01.html
Twenty Thousand Leagues Under the Sea	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/20000_Leagues_Verne/Twenty_Thousand_Leagues_Under_The_Sea_Study_Guide01.html
Twilight	https://web.archive.org/web/20190903025221/http://thebestnotes.com/booknotes/Twilight_Meyer/Twilight_Study_Guide01.html
Up From Slavery	https://web.archive.org/web/20190903025229/http://thebestnotes.com/booknotes/Up_From_Slavery/Up_From_Slavery01.html
A Walk To Remember	https://web.archive.org/web/20190903025238/http://thebestnotes.com/booknotes/A_Walk_To_Remember_Sparks/A_Walk_To_Remember_Study_Guide01.html
The War of the Worlds	https://web.archive.org/web/20190903025238/http://thebestnotes.com/booknotes/War_Of_The_Worlds/War_Of_The_Worlds01.html
Watership Down	https://web.archive.org/web/20190903025238/http://thebestnotes.com/booknotes/Watership_Down_Adams/Watership_Down_Study_Guide01.html
The Wave	https://web.archive.org/web/20190903025238/http://thebestnotes.com/booknotes/Wave_Strasser/The_Wave_Study_Guide01.html
The Westing Game	https://web.archive.org/web/20190903025238/http://thebestnotes.com/booknotes/Westing_Game_Raskin/Westing_Game_Study_Guide01.html
White Fang	https://web.archive.org/web/20190903025238/http://thebestnotes.com/booknotes/White_Fang/White_Fang01.html
Wide Sargasso Sea	https://web.archive.org/web/20190903025238/http://thebestnotes.com/booknotes/Wide_Sargasso_Sea_Rhys/Wide_Sargasso_Sea_Study_Guide01.html
With Every Drop of Blood	https://web.archive.org/web/20190903025238/http://thebestnotes.com/booknotes/with-every-drop-of-blood/with-every-drop-of-blood-Summary-01.html
The Woman Warrior	https://web.archive.org/web/20190903025238/http://thebestnotes.com/booknotes/Woman_Warrior_Kingston/Woman_Warrior_Study_Guide01.html
The World Is Flat	https://web.archive.org/web/20190903025238/http://thebestnotes.com/booknotes/World_Is_Flat_Friedman/World_Is_Flat_Study_Guide01.html
